MJD;Year;Month;Day;Type;X;sigma_X;Y;sigma_Y;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
43301;1977;06;07;;-0.026157;0.015000;0.485643;0.015000;;0.2003492;0.0019000;0.0026250;0.0007000;;0.028267;0.005000;-0.004271;0.002000;;;;
43302;1977;06;08;;-0.021757;0.015000;0.486143;0.015000;;0.1977301;0.0019000;0.0026080;0.0007000;;0.027666;0.005000;-0.004241;0.002000;;;;
43303;1977;06;09;;-0.017257;0.015000;0.486543;0.015000;;0.1951570;0.0019000;0.0025530;0.0007000;;0.027182;0.005000;-0.004206;0.002000;;;;
43304;1977;06;10;;-0.012656;0.015000;0.486944;0.015000;;0.1926448;0.0019000;0.0024570;0.0007000;;0.027123;0.005000;-0.004226;0.002000;;;;
43305;1977;06;11;;-0.008156;0.015000;0.487244;0.015000;;0.1902397;0.0019000;0.0023490;0.0007000;;0.027288;0.005000;-0.004249;0.002000;;;;
43306;1977;06;12;;-0.003556;0.015000;0.487544;0.015000;;0.1879506;0.0019000;0.0022180;0.0007000;;0.027262;0.005000;-0.004213;0.002000;;;;
43307;1977;06;13;;0.001045;0.015000;0.487845;0.015000;;0.1857934;0.0019000;0.0020960;0.0007000;;0.026918;0.005000;-0.004159;0.002000;;;;
43308;1977;06;14;;0.005645;0.015000;0.487945;0.015000;;0.1837543;0.0019000;0.0019750;0.0007000;;0.026488;0.005000;-0.004190;0.002000;;;;
43309;1977;06;15;;0.010345;0.015000;0.488045;0.015000;;0.1818351;0.0019000;0.0018780;0.0007000;;0.026254;0.005000;-0.004325;0.002000;;;;
43310;1977;06;16;;0.014945;0.015000;0.488145;0.015000;;0.1799870;0.0019000;0.0018240;0.0007000;;0.026283;0.005000;-0.004451;0.002000;;;;
43311;1977;06;17;;0.019646;0.015000;0.488146;0.015000;;0.1781749;0.0019000;0.0017960;0.0007000;;0.026438;0.005000;-0.004453;0.002000;;;;
43312;1977;06;18;;0.024346;0.015000;0.488046;0.015000;;0.1763817;0.0019000;0.0018070;0.0007000;;0.026524;0.005000;-0.004360;0.002000;;;;
43313;1977;06;19;;0.028946;0.015000;0.487946;0.015000;;0.1745486;0.0019000;0.0018530;0.0007000;;0.026418;0.005000;-0.004302;0.002000;;;;
43314;1977;06;20;;0.033647;0.015000;0.487647;0.015000;;0.1726545;0.0019000;0.0019390;0.0007000;;0.026151;0.005000;-0.004341;0.002000;;;;
43315;1977;06;21;;0.038347;0.015000;0.487447;0.015000;;0.1706743;0.0019000;0.0020340;0.0007000;;0.025921;0.005000;-0.004403;0.002000;;;;
43316;1977;06;22;;0.042947;0.015000;0.487047;0.015000;;0.1685962;0.0019000;0.0021310;0.0007000;;0.025939;0.005000;-0.004369;0.002000;;;;
43317;1977;06;23;;0.047547;0.015000;0.486647;0.015000;;0.1664170;0.0019000;0.0022130;0.0007000;;0.026183;0.005000;-0.004207;0.002000;;;;
43318;1977;06;24;;0.052148;0.015000;0.486148;0.015000;;0.1641699;0.0019000;0.0022740;0.0007000;;0.026369;0.005000;-0.003969;0.002000;;;;
43319;1977;06;25;;0.056748;0.015000;0.485648;0.015000;;0.1618958;0.0019000;0.0022770;0.0007000;;0.026230;0.005000;-0.003711;0.002000;;;;
43320;1977;06;26;;0.061348;0.015000;0.485048;0.015000;;0.1596236;0.0019000;0.0022360;0.0007000;;0.025768;0.005000;-0.003469;0.002000;;;;
43321;1977;06;27;;0.065848;0.015000;0.484348;0.015000;;0.1574295;0.0019000;0.0021470;0.0007000;;0.025191;0.005000;-0.003331;0.002000;;;;
43322;1977;06;28;;0.070349;0.015000;0.483549;0.015000;;0.1553383;0.0019000;0.0020320;0.0007000;;0.024699;0.005000;-0.003420;0.002000;;;;
43323;1977;06;29;;0.074849;0.015000;0.482749;0.015000;;0.1533612;0.0019000;0.0019360;0.0007000;;0.024368;0.005000;-0.003717;0.002000;;;;
43324;1977;06;30;;0.079249;0.015000;0.481849;0.015000;;0.1514621;0.0019000;0.0018710;0.0007000;;0.024174;0.005000;-0.003988;0.002000;;;;
43325;1977;07;01;;0.083650;0.015000;0.480850;0.015000;;0.1495879;0.0019000;0.0018750;0.0007000;;0.024077;0.005000;-0.004010;0.002000;;;;
43326;1977;07;02;;0.087950;0.015000;0.479850;0.015000;;0.1476938;0.0019000;0.0019300;0.0007000;;0.024110;0.005000;-0.003839;0.002000;;;;
43327;1977;07;03;;0.092250;0.015000;0.478750;0.015000;;0.1457227;0.0019000;0.0020030;0.0007000;;0.024295;0.005000;-0.003723;0.002000;;;;
43328;1977;07;04;;0.096450;0.015000;0.477550;0.015000;;0.1436925;0.0019000;0.0020610;0.0007000;;0.024449;0.005000;-0.003784;0.002000;;;;
43329;1977;07;05;;0.100651;0.015000;0.476351;0.015000;;0.1416254;0.0019000;0.0020760;0.0007000;;0.024251;0.005000;-0.003920;0.002000;;;;
43330;1977;07;06;;0.104851;0.015000;0.475051;0.015000;;0.1395562;0.0019000;0.0020520;0.0007000;;0.023651;0.005000;-0.003991;0.002000;;;;
43331;1977;07;07;;0.108851;0.015000;0.473651;0.015000;;0.1375351;0.0019000;0.0019770;0.0007000;;0.023037;0.005000;-0.003996;0.002000;;;;
43332;1977;07;08;;0.112951;0.015000;0.472251;0.015000;;0.1356020;0.0019000;0.0018840;0.0007000;;0.022801;0.005000;-0.004004;0.002000;;;;
43333;1977;07;09;;0.116952;0.015000;0.470752;0.015000;;0.1337718;0.0019000;0.0017760;0.0007000;;0.022881;0.005000;-0.004037;0.002000;;;;
43334;1977;07;10;;0.120852;0.015000;0.469252;0.015000;;0.1320497;0.0019000;0.0016760;0.0007000;;0.022884;0.005000;-0.004058;0.002000;;;;
43335;1977;07;11;;0.124752;0.015000;0.467652;0.015000;;0.1304165;0.0019000;0.0015850;0.0007000;;0.022605;0.005000;-0.004050;0.002000;;;;
43336;1977;07;12;;0.128553;0.015000;0.466053;0.015000;;0.1288634;0.0019000;0.0015250;0.0007000;;0.022204;0.005000;-0.004047;0.002000;;;;
43337;1977;07;13;;0.132253;0.015000;0.464353;0.015000;;0.1273543;0.0019000;0.0014880;0.0007000;;0.021942;0.005000;-0.004072;0.002000;;;;
43338;1977;07;14;;0.136053;0.015000;0.462653;0.015000;;0.1258641;0.0019000;0.0014990;0.0007000;;0.021897;0.005000;-0.004090;0.002000;;;;
43339;1977;07;15;;0.139653;0.015000;0.460853;0.015000;;0.1243430;0.0019000;0.0015600;0.0007000;;0.021981;0.005000;-0.004050;0.002000;;;;
43340;1977;07;16;;0.143354;0.015000;0.459054;0.015000;;0.1227308;0.0019000;0.0016480;0.0007000;;0.022089;0.005000;-0.003964;0.002000;;;;
43341;1977;07;17;;0.146854;0.015000;0.457154;0.015000;;0.1210257;0.0019000;0.0017680;0.0007000;;0.022140;0.005000;-0.003898;0.002000;;;;
43342;1977;07;18;;0.150354;0.015000;0.455254;0.015000;;0.1191886;0.0019000;0.0019080;0.0007000;;0.022048;0.005000;-0.003899;0.002000;;;;
43343;1977;07;19;;0.153854;0.015000;0.453354;0.015000;;0.1172074;0.0019000;0.0020530;0.0007000;;0.021800;0.005000;-0.003942;0.002000;;;;
43344;1977;07;20;;0.157255;0.015000;0.451355;0.015000;;0.1150873;0.0019000;0.0021730;0.0007000;;0.021531;0.005000;-0.003958;0.002000;;;;
43345;1977;07;21;;0.160655;0.015000;0.449355;0.015000;;0.1128631;0.0019000;0.0022690;0.0007000;;0.021434;0.005000;-0.003899;0.002000;;;;
43346;1977;07;22;;0.163955;0.015000;0.447255;0.015000;;0.1105750;0.0019000;0.0022980;0.0007000;;0.021529;0.005000;-0.003754;0.002000;;;;
43347;1977;07;23;;0.167256;0.015000;0.445156;0.015000;;0.1082829;0.0019000;0.0022770;0.0007000;;0.021613;0.005000;-0.003552;0.002000;;;;
43348;1977;07;24;;0.170456;0.015000;0.443056;0.015000;;0.1060357;0.0019000;0.0022140;0.0007000;;0.021464;0.005000;-0.003367;0.002000;;;;
43349;1977;07;25;;0.173656;0.015000;0.440956;0.015000;;0.1038636;0.0019000;0.0021170;0.0007000;;0.021053;0.005000;-0.003319;0.002000;;;;
43350;1977;07;26;;0.176756;0.015000;0.438756;0.015000;;0.1017914;0.0019000;0.0020220;0.0007000;;0.020545;0.005000;-0.003509;0.002000;;;;
43351;1977;07;27;;0.179857;0.015000;0.436457;0.015000;;0.0997993;0.0019000;0.0019580;0.0007000;;0.020119;0.005000;-0.003876;0.002000;;;;
43352;1977;07;28;;0.182957;0.015000;0.434257;0.015000;;0.0978572;0.0019000;0.0019370;0.0007000;;0.019836;0.005000;-0.004182;0.002000;;;;
43353;1977;07;29;;0.185957;0.015000;0.431957;0.015000;;0.0959070;0.0019000;0.0019710;0.0007000;;0.019674;0.005000;-0.004205;0.002000;;;;
43354;1977;07;30;;0.188857;0.015000;0.429657;0.015000;;0.0938919;0.0019000;0.0020430;0.0007000;;0.019647;0.005000;-0.003969;0.002000;;;;
43355;1977;07;31;;0.191858;0.015000;0.427258;0.015000;;0.0918097;0.0019000;0.0021180;0.0007000;;0.019781;0.005000;-0.003719;0.002000;;;;
43356;1977;08;01;;0.194658;0.015000;0.424858;0.015000;;0.0896656;0.0019000;0.0021600;0.0007000;;0.019963;0.005000;-0.003662;0.002000;;;;
43357;1977;08;02;;0.197558;0.015000;0.422458;0.015000;;0.0874965;0.0019000;0.0021600;0.0007000;;0.019943;0.005000;-0.003782;0.002000;;;;
43358;1977;08;03;;0.200359;0.015000;0.420059;0.015000;;0.0853653;0.0019000;0.0020940;0.0007000;;0.019593;0.005000;-0.003922;0.002000;;;;
43359;1977;08;04;;0.203059;0.015000;0.417559;0.015000;;0.0833322;0.0019000;0.0019860;0.0007000;;0.019091;0.005000;-0.003975;0.002000;;;;
43360;1977;08;05;;0.205759;0.015000;0.415059;0.015000;;0.0814000;0.0019000;0.0018650;0.0007000;;0.018740;0.005000;-0.003955;0.002000;;;;
43361;1977;08;06;;0.208459;0.015000;0.412559;0.015000;;0.0796029;0.0019000;0.0017370;0.0007000;;0.018628;0.005000;-0.003934;0.002000;;;;
43362;1977;08;07;;0.211160;0.015000;0.409960;0.015000;;0.0779328;0.0019000;0.0016160;0.0007000;;0.018594;0.005000;-0.003946;0.002000;;;;
43363;1977;08;08;;0.213760;0.015000;0.407360;0.015000;;0.0763646;0.0019000;0.0015230;0.0007000;;0.018488;0.005000;-0.003971;0.002000;;;;
43364;1977;08;09;;0.216260;0.015000;0.404760;0.015000;;0.0748755;0.0019000;0.0014710;0.0007000;;0.018330;0.005000;-0.003972;0.002000;;;;
43365;1977;08;10;;0.218860;0.015000;0.402060;0.015000;;0.0734103;0.0019000;0.0014560;0.0007000;;0.018215;0.005000;-0.003938;0.002000;;;;
43366;1977;08;11;;0.221361;0.015000;0.399361;0.015000;;0.0719482;0.0019000;0.0014940;0.0007000;;0.018168;0.005000;-0.003892;0.002000;;;;
43367;1977;08;12;;0.223761;0.015000;0.396661;0.015000;;0.0704171;0.0019000;0.0015630;0.0007000;;0.018164;0.005000;-0.003869;0.002000;;;;
43368;1977;08;13;;0.226261;0.015000;0.393861;0.015000;;0.0687999;0.0019000;0.0016870;0.0007000;;0.018212;0.005000;-0.003885;0.002000;;;;
43369;1977;08;14;;0.228662;0.015000;0.391162;0.015000;;0.0670448;0.0019000;0.0018270;0.0007000;;0.018319;0.005000;-0.003910;0.002000;;;;
43370;1977;08;15;;0.230962;0.015000;0.388362;0.015000;;0.0651316;0.0019000;0.0019880;0.0007000;;0.018392;0.005000;-0.003889;0.002000;;;;
43371;1977;08;16;;0.233362;0.015000;0.385462;0.015000;;0.0630715;0.0019000;0.0021400;0.0007000;;0.018286;0.005000;-0.003799;0.002000;;;;
43372;1977;08;17;;0.235662;0.015000;0.382662;0.015000;;0.0608624;0.0019000;0.0022580;0.0007000;;0.017993;0.005000;-0.003681;0.002000;;;;
43373;1977;08;18;;0.237863;0.015000;0.379763;0.015000;;0.0585622;0.0019000;0.0023350;0.0007000;;0.017699;0.005000;-0.003597;0.002000;;;;
43374;1977;08;19;;0.240163;0.015000;0.376863;0.015000;;0.0562231;0.0019000;0.0023430;0.0007000;;0.017610;0.005000;-0.003570;0.002000;;;;
43375;1977;08;20;;0.242363;0.015000;0.373963;0.015000;;0.0538919;0.0019000;0.0023120;0.0007000;;0.017738;0.005000;-0.003562;0.002000;;;;
43376;1977;08;21;;0.244463;0.015000;0.370963;0.015000;;0.0515968;0.0019000;0.0022550;0.0007000;;0.017891;0.005000;-0.003542;0.002000;;;;
43377;1977;08;22;;0.246664;0.015000;0.367964;0.015000;;0.0493717;0.0019000;0.0022080;0.0007000;;0.017866;0.005000;-0.003554;0.002000;;;;
43378;1977;08;23;;0.248664;0.015000;0.364964;0.015000;;0.0471815;0.0019000;0.0021790;0.0007000;;0.017622;0.005000;-0.003683;0.002000;;;;
43379;1977;08;24;;0.250764;0.015000;0.361964;0.015000;;0.0449964;0.0019000;0.0022090;0.0007000;;0.017285;0.005000;-0.003936;0.002000;;;;
43380;1977;08;25;;0.252765;0.015000;0.358965;0.015000;;0.0427552;0.0019000;0.0022930;0.0007000;;0.017017;0.005000;-0.004171;0.002000;;;;
43381;1977;08;26;;0.254665;0.015000;0.355865;0.015000;;0.0404051;0.0019000;0.0024230;0.0007000;;0.016900;0.005000;-0.004210;0.002000;;;;
43382;1977;08;27;;0.256565;0.015000;0.352865;0.015000;;0.0379020;0.0019000;0.0025740;0.0007000;;0.016935;0.005000;-0.004012;0.002000;;;;
43383;1977;08;28;;0.258465;0.015000;0.349765;0.015000;;0.0352608;0.0019000;0.0027040;0.0007000;;0.017071;0.005000;-0.003727;0.002000;;;;
43384;1977;08;29;;0.260266;0.015000;0.346566;0.015000;;0.0325087;0.0019000;0.0028110;0.0007000;;0.017219;0.005000;-0.003558;0.002000;;;;
43385;1977;08;30;;0.261966;0.015000;0.343466;0.015000;;0.0296675;0.0019000;0.0028410;0.0007000;;0.017263;0.005000;-0.003576;0.002000;;;;
43386;1977;08;31;;0.263666;0.015000;0.340266;0.015000;;0.0268344;0.0019000;0.0028270;0.0007000;;0.017125;0.005000;-0.003693;0.002000;;;;
43387;1977;09;01;;0.265366;0.015000;0.337166;0.015000;;0.0240352;0.0019000;0.0027550;0.0007000;;0.016832;0.005000;-0.003771;0.002000;;;;
43388;1977;09;02;;0.266867;0.015000;0.333867;0.015000;;0.0213191;0.0019000;0.0026760;0.0007000;;0.016507;0.005000;-0.003761;0.002000;;;;
43389;1977;09;03;;0.268367;0.015000;0.330667;0.015000;;0.0186920;0.0019000;0.0025880;0.0007000;;0.016293;0.005000;-0.003724;0.002000;;;;
43390;1977;09;04;;0.269867;0.015000;0.327467;0.015000;;0.0161378;0.0019000;0.0025140;0.0007000;;0.016267;0.005000;-0.003737;0.002000;;;;
43391;1977;09;05;;0.271168;0.015000;0.324168;0.015000;;0.0136557;0.0019000;0.0024660;0.0007000;;0.016399;0.005000;-0.003804;0.002000;;;;
43392;1977;09;06;;0.272468;0.015000;0.320868;0.015000;;0.0111935;0.0019000;0.0024550;0.0007000;;0.016576;0.005000;-0.003861;0.002000;;;;
43393;1977;09;07;;0.273668;0.015000;0.317468;0.015000;;0.0087314;0.0019000;0.0024760;0.0007000;;0.016689;0.005000;-0.003850;0.002000;;;;
43394;1977;09;08;;0.274868;0.015000;0.314168;0.015000;;0.0062273;0.0019000;0.0025500;0.0007000;;0.016700;0.005000;-0.003795;0.002000;;;;
43395;1977;09;09;;0.275869;0.015000;0.310769;0.015000;;0.0036291;0.0019000;0.0026430;0.0007000;;0.016659;0.005000;-0.003784;0.002000;;;;
43396;1977;09;10;;0.276869;0.015000;0.307369;0.015000;;0.0009200;0.0019000;0.0027690;0.0007000;;0.016647;0.005000;-0.003869;0.002000;;;;
43397;1977;09;11;;0.277769;0.015000;0.303869;0.015000;;-0.0019162;0.0019000;0.0029130;0.0007000;;0.016699;0.005000;-0.003986;0.002000;;;;
43398;1977;09;12;;0.278670;0.015000;0.300370;0.015000;;-0.0048973;0.0019000;0.0030500;0.0007000;;0.016767;0.005000;-0.003989;0.002000;;;;
43399;1977;09;13;;0.279370;0.015000;0.296870;0.015000;;-0.0080084;0.0019000;0.0031740;0.0007000;;0.016762;0.005000;-0.003793;0.002000;;;;
43400;1977;09;14;;0.279970;0.015000;0.293270;0.015000;;-0.0112206;0.0019000;0.0032410;0.0007000;;0.016643;0.005000;-0.003481;0.002000;;;;
43401;1977;09;15;;0.280570;0.015000;0.289670;0.015000;;-0.0144687;0.0019000;0.0032430;0.0007000;;0.016462;0.005000;-0.003245;0.002000;;;;
43402;1977;09;16;;0.280971;0.015000;0.286071;0.015000;;-0.0176849;0.0019000;0.0031800;0.0007000;;0.016332;0.005000;-0.003209;0.002000;;;;
43403;1977;09;17;;0.281371;0.015000;0.282371;0.015000;;-0.0208150;0.0019000;0.0030740;0.0007000;;0.016338;0.005000;-0.003326;0.002000;;;;
43404;1977;09;18;;0.281671;0.015000;0.278571;0.015000;;-0.0238402;0.0019000;0.0029580;0.0007000;;0.016471;0.005000;-0.003448;0.002000;;;;
43405;1977;09;19;;0.281871;0.015000;0.274871;0.015000;;-0.0267373;0.0019000;0.0028650;0.0007000;;0.016626;0.005000;-0.003492;0.002000;;;;
43406;1977;09;20;;0.281972;0.015000;0.271072;0.015000;;-0.0295754;0.0019000;0.0028190;0.0007000;;0.016687;0.005000;-0.003502;0.002000;;;;
43407;1977;09;21;;0.281972;0.015000;0.267172;0.015000;;-0.0323946;0.0019000;0.0028180;0.0007000;;0.016642;0.005000;-0.003556;0.002000;;;;
43408;1977;09;22;;0.281972;0.015000;0.263272;0.015000;;-0.0352377;0.0019000;0.0028750;0.0007000;;0.016596;0.005000;-0.003645;0.002000;;;;
43409;1977;09;23;;0.281773;0.015000;0.259373;0.015000;;-0.0381439;0.0019000;0.0029620;0.0007000;;0.016661;0.005000;-0.003675;0.002000;;;;
43410;1977;09;24;;0.281573;0.015000;0.255473;0.015000;;-0.0411530;0.0019000;0.0030420;0.0007000;;0.016838;0.005000;-0.003578;0.002000;;;;
43411;1977;09;25;;0.281273;0.015000;0.251473;0.015000;;-0.0442321;0.0019000;0.0031080;0.0007000;;0.017014;0.005000;-0.003391;0.002000;;;;
43412;1977;09;26;;0.280873;0.015000;0.247473;0.015000;;-0.0473533;0.0019000;0.0031280;0.0007000;;0.017088;0.005000;-0.003225;0.002000;;;;
43413;1977;09;27;;0.280374;0.015000;0.243374;0.015000;;-0.0504684;0.0019000;0.0030950;0.0007000;;0.017071;0.005000;-0.003160;0.002000;;;;
43414;1977;09;28;;0.279774;0.015000;0.239374;0.015000;;-0.0535286;0.0019000;0.0030060;0.0007000;;0.017022;0.005000;-0.003183;0.002000;;;;
43415;1977;09;29;;0.279174;0.015000;0.235274;0.015000;;-0.0564817;0.0019000;0.0028970;0.0007000;;0.016952;0.005000;-0.003225;0.002000;;;;
43416;1977;09;30;;0.278474;0.015000;0.231174;0.015000;;-0.0593189;0.0019000;0.0027880;0.0007000;;0.016844;0.005000;-0.003239;0.002000;;;;
43417;1977;10;01;;0.277675;0.015000;0.226975;0.015000;;-0.0620520;0.0019000;0.0026790;0.0007000;;0.016778;0.005000;-0.003241;0.002000;;;;
43418;1977;10;02;;0.276775;0.015000;0.222875;0.015000;;-0.0646931;0.0019000;0.0026000;0.0007000;;0.016908;0.005000;-0.003280;0.002000;;;;
43419;1977;10;03;;0.275775;0.015000;0.218675;0.015000;;-0.0672623;0.0019000;0.0025530;0.0007000;;0.017272;0.005000;-0.003371;0.002000;;;;
43420;1977;10;04;;0.274776;0.015000;0.214576;0.015000;;-0.0698134;0.0019000;0.0025560;0.0007000;;0.017696;0.005000;-0.003466;0.002000;;;;
43421;1977;10;05;;0.273676;0.015000;0.210376;0.015000;;-0.0723796;0.0019000;0.0025910;0.0007000;;0.017954;0.005000;-0.003494;0.002000;;;;
43422;1977;10;06;;0.272476;0.015000;0.206176;0.015000;;-0.0750197;0.0019000;0.0026770;0.0007000;;0.018015;0.005000;-0.003439;0.002000;;;;
43423;1977;10;07;;0.271176;0.015000;0.202076;0.015000;;-0.0777549;0.0019000;0.0028000;0.0007000;;0.018028;0.005000;-0.003370;0.002000;;;;
43424;1977;10;08;;0.269877;0.015000;0.197877;0.015000;;-0.0806270;0.0019000;0.0029680;0.0007000;;0.018098;0.005000;-0.003378;0.002000;;;;
43425;1977;10;09;;0.268477;0.015000;0.193777;0.015000;;-0.0836851;0.0019000;0.0031380;0.0007000;;0.018168;0.005000;-0.003463;0.002000;;;;
43426;1977;10;10;;0.266977;0.015000;0.189677;0.015000;;-0.0869123;0.0019000;0.0033020;0.0007000;;0.018165;0.005000;-0.003487;0.002000;;;;
43427;1977;10;11;;0.265477;0.015000;0.185577;0.015000;;-0.0902884;0.0019000;0.0034350;0.0007000;;0.018141;0.005000;-0.003305;0.002000;;;;
43428;1977;10;12;;0.263878;0.015000;0.181478;0.015000;;-0.0937736;0.0019000;0.0035210;0.0007000;;0.018200;0.005000;-0.002940;0.002000;;;;
43429;1977;10;13;;0.262178;0.015000;0.177378;0.015000;;-0.0972997;0.0019000;0.0035280;0.0007000;;0.018340;0.005000;-0.002612;0.002000;;;;
43430;1977;10;14;;0.260478;0.015000;0.173378;0.015000;;-0.1008089;0.0019000;0.0034720;0.0007000;;0.018451;0.005000;-0.002523;0.002000;;;;
43431;1977;10;15;;0.258579;0.015000;0.169379;0.015000;;-0.1042320;0.0019000;0.0033820;0.0007000;;0.018445;0.005000;-0.002655;0.002000;;;;
43432;1977;10;16;;0.256779;0.015000;0.165479;0.015000;;-0.1075741;0.0019000;0.0032990;0.0007000;;0.018341;0.005000;-0.002810;0.002000;;;;
43433;1977;10;17;;0.254779;0.015000;0.161579;0.015000;;-0.1108333;0.0019000;0.0032460;0.0007000;;0.018244;0.005000;-0.002849;0.002000;;;;
43434;1977;10;18;;0.252779;0.015000;0.157779;0.015000;;-0.1140864;0.0019000;0.0032480;0.0007000;;0.018253;0.005000;-0.002801;0.002000;;;;
43435;1977;10;19;;0.250680;0.015000;0.153980;0.015000;;-0.1173586;0.0019000;0.0033030;0.0007000;;0.018389;0.005000;-0.002761;0.002000;;;;
43436;1977;10;20;;0.248580;0.015000;0.150180;0.015000;;-0.1207027;0.0019000;0.0033800;0.0007000;;0.018602;0.005000;-0.002750;0.002000;;;;
43437;1977;10;21;;0.246380;0.015000;0.146580;0.015000;;-0.1241309;0.0019000;0.0034650;0.0007000;;0.018832;0.005000;-0.002727;0.002000;;;;
43438;1977;10;22;;0.244180;0.015000;0.142880;0.015000;;-0.1276270;0.0019000;0.0035250;0.0007000;;0.019038;0.005000;-0.002664;0.002000;;;;
43439;1977;10;23;;0.241781;0.015000;0.139381;0.015000;;-0.1311691;0.0019000;0.0035420;0.0007000;;0.019163;0.005000;-0.002579;0.002000;;;;
43440;1977;10;24;;0.239481;0.015000;0.135881;0.015000;;-0.1347063;0.0019000;0.0035160;0.0007000;;0.019168;0.005000;-0.002498;0.002000;;;;
43441;1977;10;25;;0.236981;0.015000;0.132481;0.015000;;-0.1381964;0.0019000;0.0034470;0.0007000;;0.019105;0.005000;-0.002422;0.002000;;;;
43442;1977;10;26;;0.234582;0.015000;0.129082;0.015000;;-0.1415896;0.0019000;0.0033330;0.0007000;;0.019089;0.005000;-0.002345;0.002000;;;;
43443;1977;10;27;;0.231982;0.015000;0.125882;0.015000;;-0.1448677;0.0019000;0.0032130;0.0007000;;0.019161;0.005000;-0.002279;0.002000;;;;
43444;1977;10;28;;0.229382;0.015000;0.122682;0.015000;;-0.1480149;0.0019000;0.0030830;0.0007000;;0.019270;0.005000;-0.002246;0.002000;;;;
43445;1977;10;29;;0.226782;0.015000;0.119482;0.015000;;-0.1510290;0.0019000;0.0029690;0.0007000;;0.019408;0.005000;-0.002252;0.002000;;;;
43446;1977;10;30;;0.224083;0.015000;0.116483;0.015000;;-0.1539521;0.0019000;0.0028720;0.0007000;;0.019668;0.005000;-0.002283;0.002000;;;;
43447;1977;10;31;;0.221383;0.015000;0.113483;0.015000;;-0.1567963;0.0019000;0.0028190;0.0007000;;0.020082;0.005000;-0.002333;0.002000;;;;
43448;1977;11;01;;0.218583;0.015000;0.110583;0.015000;;-0.1596034;0.0019000;0.0028060;0.0007000;;0.020494;0.005000;-0.002395;0.002000;;;;
43449;1977;11;02;;0.215783;0.015000;0.107683;0.015000;;-0.1624306;0.0019000;0.0028430;0.0007000;;0.020700;0.005000;-0.002435;0.002000;;;;
43450;1977;11;03;;0.212984;0.015000;0.104984;0.015000;;-0.1653027;0.0019000;0.0029160;0.0007000;;0.020726;0.005000;-0.002398;0.002000;;;;
43451;1977;11;04;;0.210084;0.015000;0.102284;0.015000;;-0.1682729;0.0019000;0.0030180;0.0007000;;0.020803;0.005000;-0.002271;0.002000;;;;
43452;1977;11;05;;0.207184;0.015000;0.099584;0.015000;;-0.1713450;0.0019000;0.0031390;0.0007000;;0.021032;0.005000;-0.002129;0.002000;;;;
43453;1977;11;06;;0.204185;0.015000;0.097085;0.015000;;-0.1745521;0.0019000;0.0032640;0.0007000;;0.021224;0.005000;-0.002060;0.002000;;;;
43454;1977;11;07;;0.201185;0.015000;0.094585;0.015000;;-0.1778783;0.0019000;0.0033840;0.0007000;;0.021193;0.005000;-0.002041;0.002000;;;;
43455;1977;11;08;;0.198185;0.015000;0.092185;0.015000;;-0.1813194;0.0019000;0.0034680;0.0007000;;0.021057;0.005000;-0.001935;0.002000;;;;
43456;1977;11;09;;0.195185;0.015000;0.089785;0.015000;;-0.1848046;0.0019000;0.0034940;0.0007000;;0.021098;0.005000;-0.001673;0.002000;;;;
43457;1977;11;10;;0.192086;0.015000;0.087586;0.015000;;-0.1882837;0.0019000;0.0034540;0.0007000;;0.021393;0.005000;-0.001404;0.002000;;;;
43458;1977;11;11;;0.188986;0.015000;0.085286;0.015000;;-0.1916959;0.0019000;0.0033630;0.0007000;;0.021741;0.005000;-0.001348;0.002000;;;;
43459;1977;11;12;;0.185786;0.015000;0.083086;0.015000;;-0.1950050;0.0019000;0.0032530;0.0007000;;0.021883;0.005000;-0.001509;0.002000;;;;
43460;1977;11;13;;0.182586;0.015000;0.080986;0.015000;;-0.1982091;0.0019000;0.0031640;0.0007000;;0.021712;0.005000;-0.001666;0.002000;;;;
